pob;dept_num;median;gini
Blandouet-Saint Jean;53228;21240;
Saint-Jean-sur-Mayenne;53229;24470;
Saint-Julien-du-Terroux;53230;20970;
Saint-Léger;53232;21920;
Saint-Loup-du-Dorat;53233;20970;
Saint-Loup-du-Gast;53234;22090;
Sainte-Marie-du-Bois;53235;19810;
Saint-Mars-du-Désert;53236;20180;
Saint-Mars-sur-Colmont;53237;21220;
Saint-Mars-sur-la-Futaie;53238;23080;
Saint-Martin-du-Limet;53240;22110;
Saint-Michel-de-la-Roë;53242;22050;
Saint-Ouën-des-Toits;53243;23580;
Saint-Pierre-des-Landes;53245;21640;
Saint-Pierre-des-Nids;53246;21980;
Saint-Pierre-la-Cour;53247;22640;0.174
Saint-Pierre-sur-Erve;53248;22730;
Vimartin-sur-Orthe;53249;20670;
Saint-Poix;53250;20880;
Saint-Quentin-les-Anges;53251;22150;
Saint-Saturnin-du-Limet;53253;21230;
Sainte-Suzanne-et-Chammes;53255;21940;
Saint-Thomas-de-Courceriers;53256;20100;
Saulges;53257;21420;
La Selle-Craonnaise;53258;20740;
Senonnes;53259;21350;
Simplé;53260;21750;
Soucé;53261;22480;
Soulgé-sur-Ouette;53262;22000;
Thubœuf;53263;21000;
Thorigné-en-Charnie;53264;20040;
Torcé-Viviers-en-Charnie;53265;20580;
Trans;53266;19920;
Vaiges;53267;21430;
Vautorte;53269;21260;
Vieuvy;53270;20610;
Villaines-la-Juhel;53271;20980;0.237
Villepail;53272;20240;
Villiers-Charlemagne;53273;23910;
Voutré;53276;20610;
Abaucourt;54001;23300;
Abbéville-lès-Conflans;54002;23070;
Aboncourt;54003;20880;
Affléville;54004;24270;
Affracourt;54005;25660;
Agincourt;54006;28060;
Aingeray;54007;24390;
Allain;54008;24950;
Allamont;54009;24650;
Allamps;54010;22450;
Allondrelle-la-Malmaison;54011;24720;
Amance;54012;24420;
Amenoncourt;54013;;
Ancerviller;54014;22500;
Anderny;54015;21420;
Andilly;54016;25200;
Angomont;54017;;
Anoux;54018;25530;
Ansauville;54019;;
Anthelupt;54020;25040;
Armaucourt;54021;24180;
Arnaville;54022;24390;
Arracourt;54023;21970;
Arraye-et-Han;54024;23720;
Art-sur-Meurthe;54025;26470;
Athienville;54026;23890;
Atton;54027;25000;
Auboué;54028;20080;0.236
Audun-le-Roman;54029;25570;0.297
Autrepierre;54030;;
Autreville-sur-Moselle;54031;25320;
Autrey;54032;26950;
Avillers;54033;22300;
Avrainville;54034;27900;
Avricourt;54035;19570;
Avril;54036;27070;
Azelot;54037;28610;
Azerailles;54038;22710;
Baccarat;54039;20710;0.251
Badonviller;54040;19620;
Bagneux;54041;24630;
Bainville-aux-Miroirs;54042;23740;
Bainville-sur-Madon;54043;24640;
Barbas;54044;20730;
Barbonville;54045;23800;
Barisey-au-Plain;54046;23170;
Barisey-la-Côte;54047;23070;
Les Baroches;54048;26810;
Baslieux;54049;23700;
Bathelémont;54050;;
Batilly;54051;25460;
Battigny;54052;25320;
Bauzemont;54053;22550;
Bayon;54054;23850;
Bayonville-sur-Mad;54055;23790;
Bazailles;54056;29310;
Beaumont;54057;;
Béchamps;54058;;
Belleau;54059;25890;
Belleville;54060;24940;
Bénaménil;54061;23750;
Benney;54062;25560;
Bernécourt;54063;22490;
Bertrambois;54064;20870;
Bertrichamps;54065;21900;
Bettainvillers;54066;28520;
Beuveille;54067;24950;
Beuvezin;54068;;
Beuvillers;54069;34360;
Bey-sur-Seille;54070;26850;
Bezange-la-Grande;54071;24050;
Bezaumont;54072;24940;
Bicqueley;54073;24400;
Bienville-la-Petite;54074;;
Bionville;54075;22930;
Blainville-sur-l'Eau;54076;22260;0.211
Blâmont;54077;19540;
Blémerey;54078;;
Blénod-lès-Pont-à-Mousson;54079;20260;0.228
Blénod-lès-Toul;54080;21800;
Boismont;54081;24290;
Boncourt;54082;22280;
Bonviller;54083;25350;
Mont-Bonvillers;54084;22720;
Borville;54085;;
Boucq;54086;22620;
Bouillonville;54087;20550;
Bouvron;54088;25490;
Bouxières-aux-Chênes;54089;27150;
Bouxières-aux-Dames;54090;25760;0.216
Bouxières-sous-Froidmont;54091;26010;
Bouzanville;54092;;
Brainville;54093;25090;
Bralleville;54094;26110;
Bratte;54095;;
Bréhain-la-Ville;54096;33260;
Bréménil;54097;19140;
Brémoncourt;54098;24180;
Val de Briey;54099;23590;0.284
Brin-sur-Seille;54100;25350;
Brouville;54101;20550;
Bruley;54102;25900;
Bruville;54103;22660;
Buissoncourt;54104;25800;
Bulligny;54105;23350;
Bures;54106;;
Buriville;54107;;
Burthecourt-aux-Chênes;54108;27220;
Ceintrey;54109;25850;
Cerville;54110;27110;
Chaligny;54111;24040;0.223
Chambley-Bussières;54112;22290;
Champenoux;54113;26350;
Champey-sur-Moselle;54114;25500;
Champigneulles;54115;22280;0.242
Chanteheux;54116;24230;0.217
Chaouilley;54117;25680;
Charency-Vezin;54118;22230;
Charey;54119;;
Charmes-la-Côte;54120;23840;
Charmois;54121;24440;
Chaudeney-sur-Moselle;54122;26200;
Chavigny;54123;25140;
Chazelles-sur-Albe;54124;;
Chenevières;54125;22880;
Chenicourt;54126;25290;
Chenières;54127;30780;
Choloy-Ménillot;54128;22850;
Cirey-sur-Vezouze;54129;19750;
Clayeures;54130;20790;
Clémery;54131;26470;
Clérey-sur-Brenon;54132;;
Coincourt;54133;22640;
Colmey;54134;22480;
Colombey-les-Belles;54135;22830;
Conflans-en-Jarnisy;54136;22130;0.218
Cons-la-Grandville;54137;25740;
Cosnes-et-Romain;54138;30790;0.318
Courbesseaux;54139;26650;
Courcelles;54140;;
Coyviller;54141;27470;
Crantenoy;54142;24860;
Crépey;54143;23650;
Crévéchamps;54144;25570;
Crévic;54145;24690;
Crézilles;54146;24150;
Crion;54147;22230;
Croismare;54148;23360;
Crusnes;54149;25710;
Custines;54150;23050;0.219
Cutry;54151;29290;
Damelevières;54152;23270;0.2
Dampvitoux;54153;;
Deneuvre;54154;22950;
Deuxville;54155;24660;
Diarville;54156;22840;
Dieulouard;54157;22280;0.211
Dolcourt;54158;26800;
Dombasle-sur-Meurthe;54159;22810;0.218
Domèvre-en-Haye;54160;23140;
Domèvre-sur-Vezouze;54161;21190;
Domgermain;54162;24220;
Domjevin;54163;20590;
Dommarie-Eulmont;54164;;
Dommartemont;54165;39430;
Dommartin-la-Chaussée;54166;;
Dommartin-lès-Toul;54167;24910;
Dommartin-sous-Amance;54168;29640;
Domprix;54169;;
Domptail-en-l'Air;54170;;
Doncourt-lès-Conflans;54171;24500;
Doncourt-lès-Longuyon;54172;26290;
Drouville;54173;24780;
Écrouves;54174;23510;0.21
Einvaux;54175;23850;
Einville-au-Jard;54176;22920;
Emberménil;54177;23360;
Épiez-sur-Chiers;54178;24330;
Éply;54179;27190;
Erbéviller-sur-Amezule;54180;;
Errouville;54181;24920;
Essey-et-Maizerais;54182;23690;
Essey-la-Côte;54183;;
Essey-lès-Nancy;54184;22890;0.27
Étreval;54185;;
Eulmont;54186;28400;
Euvezin;54187;20880;
Faulx;54188;26490;
Favières;54189;22780;
Fécocourt;54190;22330;
Fenneviller;54191;23310;
Ferrières;54192;26280;
Fey-en-Haye;54193;;
Fillières;54194;29020;
Flainval;54195;24230;
Flavigny-sur-Moselle;54196;26060;
Fléville-devant-Nancy;54197;28000;0.232
Fléville-Lixières;54198;22380;
Flin;54199;24690;
Flirey;54200;23740;
Fontenoy-la-Joûte;54201;21110;
Fontenoy-sur-Moselle;54202;28370;
Forcelles-Saint-Gorgon;54203;25020;
Forcelles-sous-Gugney;54204;;
Foug;54205;20900;0.203
Fraimbois;54206;22710;
Fraisnes-en-Saintois;54207;;
Francheville;54208;24130;
Franconville;54209;;
Fréménil;54210;23890;
Frémonville;54211;21440;
Fresnois-la-Montagne;54212;28280;
Friauville;54213;23640;
Frolois;54214;26310;
Frouard;54215;21730;0.24
Froville;54216;25160;
Gélacourt;54217;21960;
Gélaucourt;54218;;
Gellenoncourt;54219;;
Gémonville;54220;;
Gerbécourt-et-Haplemont;54221;26600;
Gerbéviller;54222;22010;
Germiny;54223;23140;
Germonville;54224;25850;
Gézoncourt;54225;25990;
Gibeaumeix;54226;19570;
Giraumont;54227;21590;
Giriviller;54228;;
Glonville;54229;23000;
Gogney;54230;;
Gondrecourt-Aix;54231;23870;
Gondreville;54232;27420;0.219
Gondrexon;54233;;
Gorcy;54234;26540;0.282
Goviller;54235;23910;
Grand-Failly;54236;22680;
Grimonviller;54237;22710;
Gripport;54238;23950;
Griscourt;54239;21150;
Grosrouvres;54240;;
Gugney;54241;;
Gye;54242;23500;
Hablainville;54243;21380;
Hagéville;54244;25450;
Haigneville;54245;;
Halloville;54246;;
Hammeville;54247;25430;
Hamonville;54248;;
Hannonville-Suzémont;54249;23220;
Haraucourt;54250;25680;
Harbouey;54251;20660;
Haroué;54252;23160;
Hatrize;54253;23750;
Haucourt-Moulaine;54254;23500;0.306
Haudonville;54255;;
Haussonville;54256;23980;
Heillecourt;54257;27340;0.238
Hénaménil;54258;20900;
Herbéviller;54259;23130;
Hériménil;54260;24470;
Herserange;54261;20050;0.32
Hoéville;54262;24080;
Homécourt;54263;19490;0.236
Houdelmont;54264;25060;
Houdemont;54265;28880;0.271
Houdreville;54266;23320;
Housséville;54268;23610;
Hudiviller;54269;26230;
Hussigny-Godbrange;54270;28050;0.305
Igney;54271;23770;
Jaillon;54272;26270;
Jarny;54273;21170;0.239
Jarville-la-Malgrange;54274;19320;0.285
Jaulny;54275;23310;
Jeandelaincourt;54276;22570;
Jeandelize;54277;21600;
Jevoncourt;54278;24120;
Jezainville;54279;24520;
Jœuf;54280;18000;0.242
Jolivet;54281;25450;
Joppécourt;54282;23940;
Jouaville;54283;26570;
Joudreville;54284;19860;
Juvrecourt;54285;;
Labry;54286;23940;
Lachapelle;54287;24820;
Lagney;54288;24590;
Laître-sous-Amance;54289;27840;
Laix;54290;24040;
Lalœuf;54291;23930;
Lamath;54292;23680;
Landécourt;54293;;
Landremont;54294;26550;
Landres;54295;22010;
Laneuvelotte;54296;26500;
Laneuveville-aux-Bois;54297;21580;
Laneuveville-derrière-Foug;54298;21140;
Laneuveville-devant-Bayon;54299;23290;
Laneuveville-devant-Nancy;54300;23200;0.259
Lanfroicourt;54301;28850;
Lantéfontaine;54302;26620;
Laronxe;54303;22920;
Laxou;54304;23780;0.331
Lay-Saint-Christophe;54305;29770;0.296
Lay-Saint-Remy;54306;22650;
Lebeuville;54307;22800;
Leintrey;54308;21460;
Lemainville;54309;24900;
Leménil-Mitry;54310;;
Lenoncourt;54311;25790;
Lesménils;54312;26780;
Létricourt;54313;26360;
Lexy;54314;27640;0.294
Leyr;54315;24700;
Limey-Remenauville;54316;26420;
Lironville;54317;22660;
Liverdun;54318;24000;0.217
Loisy;54320;25110;
Longlaville;54321;21740;
Longuyon;54322;20750;0.29
Longwy;54323;18650;0.341
Lorey;54324;;
Loromontzey;54325;;
Lubey;54326;22880;
Lucey;54327;24600;
Ludres;54328;27240;0.238
Lunéville;54329;19480;0.272
Lupcourt;54330;31810;
Magnières;54331;21930;
Maidières;54332;25420;
Mailly-sur-Seille;54333;23920;
Mairy-Mainville;54334;24240;
Maixe;54335;25730;
Maizières;54336;26390;
Malavillers;54337;30270;
Malleloy;54338;25710;
Malzéville;54339;23270;0.296
Mamey;54340;24820;
Mandres-aux-Quatre-Tours;54343;21640;
Mangonville;54344;24260;
Manoncourt-en-Vermois;54345;26860;
Manoncourt-en-Woëvre;54346;24950;
Manonville;54348;24830;
Manonviller;54349;21380;
Marainviller;54350;23140;
Marbache;54351;23710;
Maron;54352;26720;
Mars-la-Tour;54353;24010;
Marthemont;54354;;
Martincourt;54355;;
Mattexey;54356;;
Maxéville;54357;17530;0.279
Mazerulles;54358;23890;
Méhoncourt;54359;22700;
Ménil-la-Tour;54360;25690;
Mercy-le-Bas;54362;23530;
Mercy-le-Haut;54363;22990;
Méréville;54364;28820;
Merviller;54365;21670;
Messein;54366;25160;0.236
Mexy;54367;27030;0.294
Mignéville;54368;20820;
Millery;54369;26890;
Minorville;54370;22720;
Moineville;54371;24430;
Moivrons;54372;24750;
Moncel-lès-Lunéville;54373;23290;
Moncel-sur-Seille;54374;25000;
Montauville;54375;25280;
Montenoy;54376;26920;
Montigny;54377;23760;
Montigny-sur-Chiers;54378;28090;
Mont-l'Étroit;54379;;
Mont-le-Vignoble;54380;25740;
Montreux;54381;;
Mont-Saint-Martin;54382;18000;0.324
Mont-sur-Meurthe;54383;25050;
Morfontaine;54385;27600;
Moriviller;54386;;
Morville-sur-Seille;54387;24070;
Mouacourt;54388;;
Mouaville;54389;;
Mousson;54390;;
Moutiers;54391;20850;
Moutrot;54392;25090;
Moyen;54393;20290;
Murville;54394;26170;
Nancy;54395;22360;0.361
Neufmaisons;54396;19210;
Neuves-Maisons;54397;22650;0.222
Neuviller-lès-Badonviller;54398;;
Neuviller-sur-Moselle;54399;21350;
Nomeny;54400;24970;
Nonhigny;54401;20750;
Norroy-le-Sec;54402;24920;
Norroy-lès-Pont-à-Mousson;54403;26840;
Noviant-aux-Prés;54404;20730;
Ochey;54405;23680;
Ogéviller;54406;19650;
Ognéville;54407;;
Olley;54408;24950;
Omelmont;54409;28290;
Onville;54410;23470;
Ormes-et-Ville;54411;27020;
Othe;54412;;
Ozerailles;54413;23160;
Pagney-derrière-Barine;54414;24420;
Pagny-sur-Moselle;54415;23350;0.218
Pannes;54416;22560;
Parey-Saint-Césaire;54417;25230;
Parroy;54418;21750;
Parux;54419;;
Petit-Failly;54420;;
Petitmont;54421;20970;
Pettonville;54422;;
Pexonne;54423;20560;
Phlin;54424;;
Piennes;54425;19130;0.268
Pierre-la-Treiche;54426;24540;
Pierre-Percée;54427;;
Pierrepont;54428;21380;
Pierreville;54429;25840;
Pompey;54430;21140;0.221
Pont-à-Mousson;54431;21410;0.261
Pont-Saint-Vincent;54432;22410;
Port-sur-Seille;54433;29050;
Praye;54434;24610;
Prény;54435;25630;
Preutin-Higny;54436;26710;
Pulligny;54437;25230;
Pulney;54438;;
Pulnoy;54439;24590;0.228
Puxe;54440;25810;
Puxieux;54441;25570;
Quevilloncourt;54442;;
Raon-lès-Leau;54443;;
Raucourt;54444;25960;
Raville-sur-Sânon;54445;22890;
Réchicourt-la-Petite;54446;;
Réclonville;54447;;
Rehainviller;54449;24660;
Reherrey;54450;20480;
Réhon;54451;24070;0.298
Reillon;54452;;
Rembercourt-sur-Mad;54453;24070;
Remenoville;54455;21890;
Réméréville;54456;25640;
Remoncourt;54457;;
Repaix;54458;;
Richardménil;54459;27570;0.24
Rogéville;54460;24630;
Romain;54461;;
Rosières-aux-Salines;54462;24240;0.221
Rosières-en-Haye;54463;24640;
Rouves;54464;;
Roville-devant-Bayon;54465;23380;
Royaumeix;54466;24020;
Rozelieures;54467;20650;
Saffais;54468;24540;
Saint-Ail;54469;26050;
Saint-Baussant;54470;;
Saint-Boingt;54471;;
Saint-Clément;54472;21020;
Saint-Firmin;54473;24440;
Sainte-Geneviève;54474;26190;
Saint-Germain;54475;24680;
Saint-Jean-lès-Longuyon;54476;22010;
Saint-Julien-lès-Gorze;54477;25190;
Saint-Marcel;54478;25050;
Saint-Mard;54479;;
Saint-Martin;54480;;
Saint-Maurice-aux-Forges;54481;23650;
Saint-Max;54482;22560;0.278
Saint-Nicolas-de-Port;54483;22780;0.222
Sainte-Pôle;54484;23760;
Saint-Pancré;54485;25060;
Saint-Remimont;54486;25470;
Saint-Rémy-aux-Bois;54487;;
Saint-Sauveur;54488;;
Saint-Supplet;54489;26590;
Saizerais;54490;25740;
Sancy;54491;24380;
Sanzey;54492;20470;
Saulnes;54493;23820;0.286
Saulxerotte;54494;23220;
Saulxures-lès-Nancy;54495;25490;0.227
Saulxures-lès-Vannes;54496;20450;
Saxon-Sion;54497;;
Seichamps;54498;24570;0.227
Seicheprey;54499;25510;
Selaincourt;54500;22640;
Seranville;54501;;
Serres;54502;22080;
Serrouville;54504;25840;
Sexey-aux-Forges;54505;26070;
Sionviller;54507;26760;
Sivry;54508;27310;
Sommerviller;54509;24620;
Sornéville;54510;24100;
Sponville;54511;24810;
Tanconville;54512;19330;
Tantonville;54513;22600;
Tellancourt;54514;25910;
Thélod;54515;26450;
They-sous-Vaudemont;54516;;
Thézey-Saint-Martin;54517;24720;
Thiaucourt-Regniéville;54518;21220;
Thiaville-sur-Meurthe;54519;21640;
Thiébauménil;54520;23640;
Thil;54521;24810;
Thorey-Lyautey;54522;21610;
Thuilley-aux-Groseilles;54523;26330;
Thumeréville;54524;;
Tiercelet;54525;33830;
Tomblaine;54526;21630;0.241
Tonnoy;54527;26920;
Toul;54528;19940;0.265
Tramont-Émy;54529;;
Tramont-Lassus;54530;;
Tramont-Saint-André;54531;;
Tremblecourt;54532;22370;
Trieux;54533;23130;0.285
Trondes;54534;22370;
Tronville;54535;26960;
Tucquegnieux;54536;21650;0.266
Ugny;54537;31880;
Uruffe;54538;21590;
Vacqueville;54539;21960;
Val-et-Châtillon;54540;18100;
Valhey;54541;24480;
Valleroy;54542;23270;0.257
Vallois;54543;22340;
Vandelainville;54544;25260;
Vandeléville;54545;22410;
Vandières;54546;24190;
Vandœuvre-lès-Nancy;54547;18680;0.315
Vannes-le-Châtel;54548;21660;
Varangéville;54549;22690;0.23
Vathiménil;54550;23840;
Vaucourt;54551;;
Vaudémont;54552;;
Vaudeville;54553;25830;
Vaudigny;54554;;
Vaxainville;54555;;
Vého;54556;27620;
Bois-de-Haye;54557;30240;0.263
Velaine-sous-Amance;54558;24540;
Velle-sur-Moselle;54559;27640;
Veney;54560;;
Vennezey;54561;;
Verdenal;54562;21860;
Vézelise;54563;22830;
Viéville-en-Haye;54564;24380;
Vigneulles;54565;26470;
Vilcey-sur-Trey;54566;;
Villacourt;54567;22080;
Ville-au-Montois;54568;23070;
Ville-au-Val;54569;23600;
Villecey-sur-Mad;54570;26310;
Ville-en-Vermois;54571;29130;
Ville-Houdlémont;54572;27630;
Villers-en-Haye;54573;23740;
Villers-la-Chèvre;54574;33370;
Villers-la-Montagne;54575;31890;
Villers-le-Rond;54576;27730;
Villers-lès-Moivrons;54577;23080;
Villers-lès-Nancy;54578;26760;0.268
Villers-sous-Prény;54579;23630;
Villerupt;54580;22230;0.32
Ville-sur-Yron;54581;24660;
Villette;54582;24600;
Villey-le-Sec;54583;28380;
Villey-Saint-Étienne;54584;26920;
Virecourt;54585;24700;
Viterne;54586;24120;
Vitrey;54587;26330;
Vitrimont;54588;24690;
Vittonville;54589;25980;
Viviers-sur-Chiers;54590;26900;
Voinémont;54591;25800;
Vroncourt;54592;25180;
Waville;54593;24110;
Xammes;54594;22280;
Xermaménil;54595;24630;
Xeuilley;54596;24940;
Xirocourt;54597;23430;
Xivry-Circourt;54598;23090;
Xonville;54599;21360;
Xousse;54600;22440;
Xures;54601;;
Han-devant-Pierrepont;54602;22660;
Abainville;55001;23230;
Abaucourt-Hautecourt;55002;;
Aincreville;55004;;
Amanty;55005;;
Ambly-sur-Meuse;55007;25080;
Amel-sur-l'Étang;55008;24750;
Ancemont;55009;21840;
Ancerville;55010;22850;0.214
Andernay;55011;23580;
Apremont-la-Forêt;55012;22080;
Arrancy-sur-Crusnes;55013;25640;
Aubréville;55014;23070;
Aulnois-en-Perthois;55015;24010;
Autrécourt-sur-Aire;55017;22350;
Autréville-Saint-Lambert;55018;;
Avillers-Sainte-Croix;55021;;
Avioth;55022;25880;
Avocourt;55023;23190;
Azannes-et-Soumazannes;55024;19770;
Baâlon;55025;21250;
Badonvilliers-Gérauvilliers;55026;19040;
Bannoncourt;55027;21410;
Bantheville;55028;22360;
Bar-le-Duc;55029;21150;0.286
Baudonvilliers;55031;24510;
Baudrémont;55032;;
Baulny;55033;;
Bazeilles-sur-Othain;55034;;
Bazincourt-sur-Saulx;55035;24460;
Beauclair;55036;;
Beaufort-en-Argonne;55037;19610;
Beaulieu-en-Argonne;55038;;
Beaumont-en-Verdunois;55039;;
Beausite;55040;22870;
Behonne;55041;25240;
Belleray;55042;25670;
Belleville-sur-Meuse;55043;22230;0.232
Belrain;55044;;
Belrupt-en-Verdunois;55045;24380;
Beney-en-Woëvre;55046;23090;
Béthelainville;55047;20390;
Béthincourt;55048;;
Beurey-sur-Saulx;55049;22370;
Bezonvaux;55050;;
Biencourt-sur-Orge;55051;20690;
Billy-sous-Mangiennes;55053;21700;
Bislée;55054;;
Blanzée;55055;;
Boinville-en-Woëvre;55057;;
Boncourt-sur-Meuse;55058;22930;
Bonnet;55059;21640;
Bonzée;55060;24350;
Le Bouchon-sur-Saulx;55061;22320;
Bouconville-sur-Madt;55062;;
Bouligny;55063;18710;0.274
Bouquemont;55064;20630;
Boureuilles;55065;24060;
Bovée-sur-Barboure;55066;21890;
Boviolles;55067;;
Brabant-en-Argonne;55068;21780;
Brabant-le-Roi;55069;24030;
Brabant-sur-Meuse;55070;25390;
Brandeville;55071;20260;
Braquis;55072;24840;
Bras-sur-Meuse;55073;26310;
Brauvilliers;55075;20240;
Bréhéville;55076;16450;
Breux;55077;24640;
Brieulles-sur-Meuse;55078;20910;
Brillon-en-Barrois;55079;25310;
Brixey-aux-Chanoines;55080;;
Brizeaux;55081;;
Brocourt-en-Argonne;55082;;
Brouennes;55083;20460;
Broussey-en-Blois;55084;;
Broussey-Raulecourt;55085;22860;
Bure;55087;;
Burey-en-Vaux;55088;23880;
Burey-la-Côte;55089;;
Buxières-sous-les-Côtes;55093;22660;
Buzy-Darmont;55094;22080;
Cesse;55095;19500;
Chaillon;55096;20250;
Chalaines;55097;22490;
Champneuville;55099;23110;
Champougny;55100;24740;
Chardogne;55101;25830;
Charny-sur-Meuse;55102;25320;
Charpentry;55103;;
Chassey-Beaupré;55104;;
Châtillon-sous-les-Côtes;55105;23430;
Chattancourt;55106;24440;
Chaumont-devant-Damvillers;55107;;
Chaumont-sur-Aire;55108;26710;
Chauvency-le-Château;55109;21230;
Chauvency-Saint-Hubert;55110;22630;
Chauvoncourt;55111;23780;
Cheppy;55113;23400;
Chonville-Malaumont;55114;22100;
Cierges-sous-Montfaucon;55115;;
Le Claon;55116;;
Clermont-en-Argonne;55117;21480;
Cléry-le-Grand;55118;;
Cléry-le-Petit;55119;21380;
Combles-en-Barrois;55120;24810;
Combres-sous-les-Côtes;55121;24050;
Commercy;55122;19120;0.267
Les Hauts-de-Chée;55123;22420;
Consenvoye;55124;22280;
Contrisson;55125;22110;
Courcelles-en-Barrois;55127;;
Courcelles-sur-Aire;55128;;
Courouvre;55129;;
Cousances-les-Forges;55132;21700;
Couvertpuis;55133;;
Couvonges;55134;25070;
Cuisy;55137;;
Culey;55138;23870;
Cumières-le-Mort-Homme;55139;;
Cunel;55140;;
Dagonville;55141;;
Dainville-Bertheléville;55142;21260;
Damloup;55143;26890;
Dammarie-sur-Saulx;55144;21810;
Damvillers;55145;20510;
Dannevoux;55146;20880;
Delouze-Rosières;55148;20290;
Delut;55149;21520;
Demange-Baudignécourt;55150;22320;
Dieppe-sous-Douaumont;55153;22280;
Dieue-sur-Meuse;55154;21830;
Dombasle-en-Argonne;55155;23750;
Dombras;55156;19000;
Dommartin-la-Montagne;55157;;
Dommary-Baroncourt;55158;21200;
Dompcevrin;55159;21840;
Dompierre-aux-Bois;55160;;
Domremy-la-Canne;55162;;
Doncourt-aux-Templiers;55163;;
Doulcon;55165;21420;
Dugny-sur-Meuse;55166;23250;
Dun-sur-Meuse;55167;18820;
Duzey;55168;;
Écouviez;55169;24730;
Écurey-en-Verdunois;55170;23650;
Eix;55171;24850;
Les Éparges;55172;;
Épiez-sur-Meuse;55173;;
Épinonville;55174;;
Érize-la-Brûlée;55175;25130;
Érize-la-Petite;55177;;
Érize-Saint-Dizier;55178;23970;
Erneville-aux-Bois;55179;24380;
Esnes-en-Argonne;55180;23710;
Étain;55181;19930;0.242
Éton;55182;20990;
Étraye;55183;;
Euville;55184;21610;
Èvres;55185;;
Fains-Véel;55186;25050;
Flassigny;55188;;
Fleury-devant-Douaumont;55189;;
Foameix-Ornel;55191;25080;
Fontaines-Saint-Clair;55192;;
Forges-sur-Meuse;55193;21200;
Foucaucourt-sur-Thabas;55194;;
Fouchères-aux-Bois;55195;24930;
Frémeréville-sous-les-Côtes;55196;23380;
Fresnes-au-Mont;55197;24990;
Fresnes-en-Woëvre;55198;22760;
Froidos;55199;;
Fromeréville-les-Vallons;55200;21820;
Fromezey;55201;;
Futeau;55202;22120;
Génicourt-sur-Meuse;55204;20670;
Gercourt-et-Drillancourt;55206;19870;
Géry;55207;;
Gesnes-en-Argonne;55208;;
Gimécourt;55210;;
Gincrey;55211;;
Girauvoisin;55212;;
Givrauval;55214;24670;
Gondrecourt-le-Château;55215;20040;
Gouraincourt;55216;;
Goussaincourt;55217;21420;
Gremilly;55218;;
Grimaucourt-en-Woëvre;55219;;
Grimaucourt-près-Sampigny;55220;;
Guerpont;55221;22430;
Gussainville;55222;;
Haironville;55224;24010;
Halles-sous-les-Côtes;55225;22190;
Han-lès-Juvigny;55226;23090;
Hannonville-sous-les-Côtes;55228;20610;
Han-sur-Meuse;55229;22040;
Harville;55232;21980;
Haudainville;55236;23250;
Haudiomont;55237;20140;
Haumont-près-Samogneux;55239;;
Heippes;55241;;
Hennemont;55242;23360;
Herbeuville;55243;22690;
Herméville-en-Woëvre;55244;22420;
Heudicourt-sous-les-Côtes;55245;22760;
Hévilliers;55246;21570;
Horville-en-Ornois;55247;;
Houdelaincourt;55248;22030;
Inor;55250;21600;
Ippécourt;55251;;
Iré-le-Sec;55252;24980;
Les Islettes;55253;20560;
Les Trois-Domaines;55254;21090;
Jametz;55255;21260;
Jonville-en-Woëvre;55256;23170;
Jouy-en-Argonne;55257;;
Geville;55258;21570;
